albumentations-team+albumentations,0.5.1,760,Method,Top@1,Top@5,MRR
ludwig-ai+ludwig,v0.2.2.8,935,bjXnet,0.2111111111111111,0.3111111111111111,0.2313338640924848
ludwig-ai+ludwig,v0.3,1009,bjXnet,1.0,1.0,0.5489247311827957
ludwig-ai+ludwig,v0.3,1009,bjXnet,0.6,0.7,0.40357142857142847
ludwig-ai+ludwig,v0.3,960,bjXnet,0.30000000000000004,0.4,0.2427175221292868
ludwig-ai+ludwig,v0.3,960,bjXnet,0.1476190476190476,0.24761904761904763,0.181734957548911
ludwig-ai+ludwig,v0.3,975,bjXnet,1.0,1.0,0.44997518610421827
ludwig-ai+ludwig,v0.3,975,bjXnet,1.0,1.0,0.5391414141414141
ludwig-ai+ludwig,v0.3.1,1030,bjXnet,1.0,1.0,0.6625
ludwig-ai+ludwig,v0.3.1,1030,bjXnet,0.43333333333333335,0.5333333333333333,0.2550332383665717
ludwig-ai+ludwig,v0.3.1,1040,bjXnet,0.1588235294117647,0.25882352941176473,0.2272533512049806
ludwig-ai+ludwig,v0.3.1,1040,bjXnet,0.1588235294117647,0.25882352941176473,0.2118420569080883
microsoft+cntk,v2.1,2309,bjXnet,1.0,1.0,1.0
microsoft+cntk,v2.1,2309,bjXnet,0.1123456790123456,0.2123456790123456,0.1123456790123456
microsoft+computervision-recipes,v2019.09,478,bjXnet,0.2666666666666666,0.3666666666666666,0.2666666666666666
microsoft+computervision-recipes,v2019.09,478,bjXnet,0.2666666666666666,0.3666666666666666,0.2666666666666666
microsoft+deepspeed,v0.3.0,518,bjXnet,0.1833333333333333,0.2833333333333333,0.18358134920634922
microsoft+deepspeed,v0.3.0,518,bjXnet,1.0,1.0,0.4336309523809524
microsoft+mmdnn,0.2.5,809,bjXnet,0.35,0.45,0.29320913833791773
microsoft+mmdnn,0.2.5,809,bjXnet,1.0,1.0,0.35949176605508104
microsoft+mmdnn,0.3.0,847,bjXnet,0.14,0.24000000000000002,0.14
microsoft+mmdnn,0.3.0,847,bjXnet,0.6,0.7,0.6
microsoft+nni,v0.5,639,bjXnet,0.30000000000000004,0.4,0.30000000000000004
microsoft+nni,v0.5,639,bjXnet,0.11923076923076921,0.2192307692307692,0.11923076923076921
microsoft+nni,v0.5.2.1,886,bjXnet,0.35,0.45,0.29166666666666663
microsoft+nni,v0.5.2.1,886,bjXnet,0.6,0.7,0.3857142857142857
microsoft+nni,v0.5.2.1,890,bjXnet,1.0,1.0,0.7666666666666666
microsoft+nni,v0.5.2.1,890,bjXnet,0.6,0.7,0.46111111111111114
microsoft+nni,v0.5.2.1.1,1267,bjXnet,0.12000000000000001,0.22,0.12000000000000001
microsoft+nni,v0.5.2.1.1,1267,bjXnet,0.1077519379844961,0.20775193798449612,0.1077519379844961
microsoft+nni,v0.6,962,bjXnet,0.225,0.325,0.1847222222222222
microsoft+nni,v0.6,962,bjXnet,1.0,1.0,0.6049019607843137
microsoft+nni,v0.8,1204,bjXnet,0.43333333333333335,0.5333333333333333,0.25258972705781213
microsoft+nni,v0.8,1204,bjXnet,1.0,1.0,0.4502164502164502
microsoft+nni,v0.8,1207,bjXnet,1.0,1.0,0.611111111111111
microsoft+nni,v0.8,1207,bjXnet,0.1208333333333333,0.22083333333333333,0.1151336477987421
microsoft+nni,v1.0,1548,bjXnet,1.0,1.0,1.0
microsoft+nni,v1.0,1548,bjXnet,1.0,1.0,1.0
microsoft+nni,v1.0,1560,bjXnet,1.0,1.0,1.0
microsoft+nni,v1.0,1560,bjXnet,1.0,1.0,0.9095238095238094
microsoft+nni,v1.0,1576,bjXnet,0.35,0.45,0.35
microsoft+nni,v1.0,1576,bjXnet,0.35,0.45,0.35
microsoft+nni,v1.0,1589,bjXnet,0.1344827586206896,0.23448275862068962,0.155752724287207
microsoft+nni,v1.0,1589,bjXnet,0.14,0.24000000000000002,0.13628309905197772
microsoft+nni,v1.0,1641,bjXnet,0.43333333333333335,0.5333333333333333,0.383068783068783
microsoft+nni,v1.0,1641,bjXnet,0.35,0.45,0.2082301892161047
microsoft+nni,v1.1,1665,bjXnet,1.0,1.0,1.0
microsoft+nni,v1.1,1665,bjXnet,0.1666666666666666,0.2666666666666666,0.1666666666666666
microsoft+nni,v1.1,1750,bjXnet,1.0,1.0,1.0
microsoft+nni,v1.1,1750,bjXnet,0.35,0.45,0.36785714285714277
microsoft+nni,v1.3,1938,bjXnet,0.225,0.325,0.2369047619047619
microsoft+nni,v1.3,1938,bjXnet,0.2111111111111111,0.3111111111111111,0.2421652421652421
microsoft+nni,v1.3,1949,bjXnet,1.0,1.0,1.0
microsoft+nni,v1.3,1949,bjXnet,0.6,0.7,0.6
microsoft+nni,v1.3,2005,bjXnet,0.43333333333333335,0.5333333333333333,0.43333333333333335
microsoft+nni,v1.3,2005,bjXnet,0.6,0.7,0.6
microsoft+nni,v1.3,2035,bjXnet,1.0,1.0,0.47194683908045976
microsoft+nni,v1.3,2035,bjXnet,0.43333333333333335,0.5333333333333333,0.3111111111111111
microsoft+nni,v1.4,2091,bjXnet,1.0,1.0,1.0
microsoft+nni,v1.4,2091,bjXnet,0.6,0.7,0.6
microsoft+nni,v1.4,2117,bjXnet,0.43333333333333335,0.5333333333333333,0.40595238095238095
microsoft+nni,v1.4,2117,bjXnet,1.0,1.0,0.4587719298245614
microsoft+nni,v1.4,2140,bjXnet,0.6,0.7,0.40902777777777766
microsoft+nni,v1.4,2140,bjXnet,0.43333333333333335,0.5333333333333333,0.36868686868686873
microsoft+nni,v1.5,2290,bjXnet,0.6,0.7,0.5166666666666666
microsoft+nni,v1.5,2290,bjXnet,0.225,0.325,0.2625
microsoft+nni,v1.5,2374,bjXnet,0.1357142857142857,0.2357142857142857,0.1357142857142857
microsoft+nni,v1.5,2374,bjXnet,0.14,0.24000000000000002,0.14
microsoft+nni,v1.7,2721,bjXnet,0.43333333333333335,0.5333333333333333,0.3448908730158729
microsoft+nni,v1.7,2721,bjXnet,0.1121951219512195,0.2121951219512195,0.1235112969364863
microsoft+nni,v1.7.1,2797,bjXnet,0.14347826086956522,0.2434782608695652,0.14347826086956522
microsoft+nni,v1.7.1,2797,bjXnet,0.1357142857142857,0.2357142857142857,0.1357142857142857
microsoft+nni,v1.8,2839,bjXnet,1.0,1.0,1.0
microsoft+nni,v1.8,2839,bjXnet,1.0,1.0,1.0
microsoft+nni,v1.8,2958,bjXnet,0.43333333333333335,0.5333333333333333,0.43333333333333335
microsoft+nni,v1.8,2958,bjXnet,0.10833333333333331,0.20833333333333331,0.10833333333333331
microsoft+onnxruntime,v0.2.1,510,bjXnet,1.0,1.0,0.7999999999999999
microsoft+onnxruntime,v0.2.1,510,bjXnet,1.0,1.0,0.625
microsoft+onnxruntime,v0.4.0,1056,bjXnet,0.6,0.7,0.7388888888888888
microsoft+onnxruntime,v0.4.0,1056,bjXnet,1.0,1.0,0.6499999999999999
microsoft+onnxruntime,v0.5.0,1543,bjXnet,0.6,0.7,0.6
microsoft+onnxruntime,v0.5.0,1543,bjXnet,0.6,0.7,0.6
microsoft+onnxruntime,v0.5.1,2154,bjXnet,0.1454545454545454,0.24545454545454543,0.1454545454545454
microsoft+onnxruntime,v0.5.1,2154,bjXnet,0.14347826086956522,0.2434782608695652,0.14347826086956522
microsoft+onnxruntime,v1.0.0,2354,bjXnet,1.0,1.0,1.0
microsoft+onnxruntime,v1.0.0,2354,bjXnet,0.43333333333333335,0.5333333333333333,0.43333333333333335
microsoft+onnxruntime,v1.2.0,3188,bjXnet,1.0,1.0,0.5725337935001438
microsoft+onnxruntime,v1.2.0,3188,bjXnet,1.0,1.0,0.441183574879227
microsoft+onnxruntime,v1.4.0,5109,bjXnet,0.1526315789473684,0.25263157894736843,0.1526315789473684
microsoft+onnxruntime,v1.4.0,5109,bjXnet,0.1588235294117647,0.25882352941176473,0.1588235294117647
microsoft+onnxruntime,v1.5.2,5499,bjXnet,1.0,1.0,1.0
microsoft+onnxruntime,v1.5.2,5499,bjXnet,0.30000000000000004,0.4,0.30000000000000004
microsoft+pai,v0.2.0-alpha,248,bjXnet,1.0,1.0,0.7428571428571428
microsoft+pai,v0.2.0-alpha,248,bjXnet,1.0,1.0,0.6833333333333333
microsoft+pai,v0.5.0,883,bjXnet,0.6,0.7,0.3954545454545454
microsoft+pai,v0.5.0,883,bjXnet,0.1714285714285714,0.2714285714285714,0.2023809523809523
microsoft+pai,v0.8.2,1853,bjXnet,0.6,0.7,0.5336673980509596
microsoft+pai,v0.8.2,1853,bjXnet,1.0,1.0,0.5720008869294824
mindsdb+mindsdb,v0.8.9.1,120,bjXnet,0.1256410256410256,0.22564102564102562,0.1256410256410256
mindsdb+mindsdb,v0.8.9.1,120,bjXnet,0.1217391304347826,0.2217391304347826,0.1217391304347826
mindsdb+mindsdb,v1.0.6,185,bjXnet,1.0,1.0,1.0
mindsdb+mindsdb,v1.0.6,185,bjXnet,0.11612903225806451,0.2161290322580645,0.11612903225806451
mindsdb+mindsdb,v1.0.6,192,bjXnet,1.0,1.0,0.625974025974026
mindsdb+mindsdb,v1.0.6,192,bjXnet,0.6,0.7,0.535625
mindsdb+mindsdb,v1.0.6,222,bjXnet,0.35,0.45,0.3694805194805195
mindsdb+mindsdb,v1.0.6,222,bjXnet,0.6,0.7,0.5761904761904763
mindsdb+mindsdb,v2.11.2,819,bjXnet,0.35,0.45,0.29166666666666663
mindsdb+mindsdb,v2.11.2,819,bjXnet,0.10735294117647051,0.20735294117647052,0.1105730223123732
mindsdb+mindsdb,v2.7.2,705,bjXnet,0.1714285714285714,0.2714285714285714,0.1714285714285714
mindsdb+mindsdb,v2.7.2,705,bjXnet,0.1714285714285714,0.2714285714285714,0.1714285714285714
mkocabas+vibe,v0.2,165,bjXnet,0.43333333333333335,0.5333333333333333,0.43333333333333335
mkocabas+vibe,v0.2,165,bjXnet,0.19090909090909092,0.2909090909090909,0.19090909090909092
mozilla+deepspeech,v0.1.0,1116,bjXnet,0.2666666666666666,0.3666666666666666,0.2666666666666666
mozilla+deepspeech,v0.1.0,1116,bjXnet,0.1294117647058823,0.22941176470588232,0.1294117647058823
mozilla+deepspeech,v0.2.1-alpha.0,1594,bjXnet,0.43333333333333335,0.5333333333333333,0.43333333333333335
mozilla+deepspeech,v0.2.1-alpha.0,1594,bjXnet,0.35,0.45,0.35
mozilla+deepspeech,v0.2.1-alpha.1,1612,bjXnet,1.0,1.0,1.0
mozilla+deepspeech,v0.2.1-alpha.1,1612,bjXnet,1.0,1.0,1.0
mozilla+deepspeech,v0.6.1-alpha.0,2611,bjXnet,0.6,0.7,0.6
mozilla+deepspeech,v0.6.1-alpha.0,2611,bjXnet,1.0,1.0,1.0
mozilla+deepspeech,v0.6.1-alpha.0,2612,bjXnet,1.0,1.0,1.0
mozilla+deepspeech,v0.6.1-alpha.0,2612,bjXnet,0.6,0.7,0.6
mozilla+deepspeech,v0.7.0-alpha.2,2773,bjXnet,1.0,1.0,1.0
mozilla+deepspeech,v0.7.0-alpha.2,2773,bjXnet,1.0,1.0,1.0
opencv+opencv,2.4.13.1,7421,bjXnet,0.30000000000000004,0.4,0.30000000000000004
opencv+opencv,2.4.13.1,7421,bjXnet,0.1769230769230769,0.27692307692307694,0.1769230769230769
opencv+opencv,3.4.1-cvsdk,11426,bjXnet,0.1101010101010101,0.21010101010101012,0.1129245207985365
opencv+opencv,3.4.1-cvsdk,11426,bjXnet,0.1625,0.2625,0.14050925925925922
opencv+opencv,4.0.1-openvino,13406,bjXnet,0.108130081300813,0.208130081300813,0.108130081300813
opencv+opencv,4.0.1-openvino,13406,bjXnet,0.1294117647058823,0.22941176470588232,0.1294117647058823
opencv+opencv,4.1.1-openvino,15148,bjXnet,1.0,1.0,1.0
opencv+opencv,4.1.1-openvino,15148,bjXnet,0.108695652173913,0.208695652173913,0.108695652173913
opencv+opencv,4.3.0,17044,bjXnet,0.132258064516129,0.23225806451612901,0.132258064516129
opencv+opencv,4.3.0,17044,bjXnet,0.1384615384615384,0.23846153846153842,0.1384615384615384
opencv+opencv,4.3.0-openvino-2020.3.0,17572,bjXnet,1.0,1.0,1.0
opencv+opencv,4.3.0-openvino-2020.3.0,17572,bjXnet,0.6,0.7,0.6
paddlepaddle+paddle,v0.10.0,2562,bjXnet,0.1076335877862595,0.2076335877862595,0.1076335877862595
paddlepaddle+paddle,v0.10.0,2562,bjXnet,0.13125,0.23125,0.13125
paddlepaddle+paddle,v0.10.0,2797,bjXnet,0.1588235294117647,0.25882352941176473,0.1588235294117647
paddlepaddle+paddle,v0.10.0,2797,bjXnet,0.43333333333333335,0.5333333333333333,0.43333333333333335
paddlepaddle+paddle,v0.10.0,2895,bjXnet,0.1714285714285714,0.2714285714285714,0.1714285714285714
paddlepaddle+paddle,v0.10.0,2895,bjXnet,0.2111111111111111,0.3111111111111111,0.2111111111111111
paddlepaddle+paddle,v0.11.1a1,9019,bjXnet,1.0,1.0,1.0
paddlepaddle+paddle,v0.11.1a1,9019,bjXnet,0.2111111111111111,0.3111111111111111,0.2111111111111111
paddlepaddle+paddle,v0.11.1a2,9429,bjXnet,0.109090909090909,0.20909090909090902,0.109090909090909
paddlepaddle+paddle,v0.11.1a2,9429,bjXnet,0.12040816326530611,0.2204081632653061,0.12040816326530611
paddlepaddle+paddle,v0.13.0,11299,bjXnet,0.1555555555555555,0.25555555555555554,0.1540935672514619
paddlepaddle+paddle,v0.13.0,11299,bjXnet,0.2666666666666666,0.3666666666666666,0.1963203463203463
paddlepaddle+paddle,v0.13.0,11339,bjXnet,1.0,1.0,1.0
paddlepaddle+paddle,v0.13.0,11339,bjXnet,0.6,0.7,0.6
paddlepaddle+paddle,v0.13.0,11345,bjXnet,1.0,1.0,0.5469278033794163
paddlepaddle+paddle,v0.13.0,11345,bjXnet,1.0,1.0,0.5000589622641509
paddlepaddle+paddle,v0.13.0,11445,bjXnet,0.1051282051282051,0.20512820512820512,0.10464310464310461
paddlepaddle+paddle,v0.13.0,11445,bjXnet,0.1037593984962406,0.2037593984962406,0.1047782499727579
paddlepaddle+paddle,v0.13.0,11540,bjXnet,1.0,1.0,1.0
paddlepaddle+paddle,v0.13.0,11540,bjXnet,0.1147058823529411,0.2147058823529411,0.1147058823529411
paddlepaddle+paddle,v0.14.0,12725,bjXnet,0.1294117647058823,0.22941176470588232,0.1205047632553846
paddlepaddle+paddle,v0.14.0,12725,bjXnet,0.1068493150684931,0.2068493150684931,0.1101405115513339
paddlepaddle+paddle,v0.15.0-rc0,13117,bjXnet,1.0,1.0,0.41095682755275276
paddlepaddle+paddle,v0.15.0-rc0,13117,bjXnet,0.1303030303030303,0.23030303030303031,0.1257687225687225
paddlepaddle+paddle,v1.2.1,15317,bjXnet,0.35,0.45,0.15684567193750681
paddlepaddle+paddle,v1.2.1,15317,bjXnet,0.6,0.7,0.2083487193281338
paddlepaddle+paddle,v1.3.2,16780,bjXnet,0.11538461538461531,0.2153846153846153,0.11538461538461531
paddlepaddle+paddle,v1.3.2,16780,bjXnet,0.1019723865877712,0.20197238658777122,0.1019723865877712
paddlepaddle+paddle,v1.4.1,17176,bjXnet,0.10389105058365751,0.2038910505836575,0.10389105058365751
paddlepaddle+paddle,v1.4.1,17176,bjXnet,0.1129870129870129,0.21298701298701292,0.1129870129870129
paddlepaddle+paddle,v1.5.1,18658,bjXnet,0.13125,0.23125,0.12060012437810941
paddlepaddle+paddle,v1.5.1,18658,bjXnet,0.1833333333333333,0.2833333333333333,0.1511006289308176
paddlepaddle+paddle,v1.5.1,19099,bjXnet,0.1064516129032258,0.2064516129032258,0.1064516129032258
paddlepaddle+paddle,v1.5.1,19099,bjXnet,0.1666666666666666,0.2666666666666666,0.1666666666666666
paddlepaddle+paddle,v1.7.2,24252,bjXnet,0.10980392156862741,0.2098039215686274,0.10980392156862741
paddlepaddle+paddle,v1.7.2,24252,bjXnet,0.1588235294117647,0.25882352941176473,0.1588235294117647
pytorch+fairseq,v0.8.0,1315,bjXnet,0.6,0.7,0.36476631645106805
pytorch+fairseq,v0.8.0,1315,bjXnet,1.0,1.0,0.5499865156418554
pytorch+fairseq,v0.9.0,1488,bjXnet,1.0,1.0,0.6841978943433008
pytorch+fairseq,v0.9.0,1488,bjXnet,0.6,0.7,0.5453864582094888
pytorch+fairseq,v0.9.0,1527,bjXnet,0.30000000000000004,0.4,0.30000000000000004
pytorch+fairseq,v0.9.0,1527,bjXnet,0.13125,0.23125,0.13125
pytorch+fairseq,v0.9.0,1586,bjXnet,0.1357142857142857,0.2357142857142857,0.1357142857142857
pytorch+fairseq,v0.9.0,1586,bjXnet,0.1059880239520958,0.2059880239520958,0.1059880239520958
pytorch+fairseq,v0.9.0,1622,bjXnet,0.1303030303030303,0.23030303030303031,0.1419220398656325
pytorch+fairseq,v0.9.0,1622,bjXnet,0.6,0.7,0.1965102082022981
pytorch+fairseq,v0.9.0,1632,bjXnet,0.12631578947368421,0.22631578947368422,0.1165825522710886
pytorch+fairseq,v0.9.0,1632,bjXnet,0.10917431192660551,0.20917431192660552,0.10875382262996941
pytorch+fairseq,v0.9.0,1748,bjXnet,1.0,1.0,0.7720430107526881
pytorch+fairseq,v0.9.0,1748,bjXnet,0.35,0.45,0.210752688172043
pytorch+fairseq,v0.9.0,1791,bjXnet,0.43333333333333335,0.5333333333333333,0.2809523809523809
pytorch+fairseq,v0.9.0,1791,bjXnet,0.2428571428571428,0.3428571428571428,0.25502645502645505
pytorch+fairseq,v0.9.0,1802,bjXnet,0.1833333333333333,0.2833333333333333,0.1833333333333333
pytorch+fairseq,v0.9.0,1802,bjXnet,0.1117647058823529,0.2117647058823529,0.1117647058823529
pytorch+fairseq,v0.9.0,1826,bjXnet,0.1588235294117647,0.25882352941176473,0.165126050420168
pytorch+fairseq,v0.9.0,1826,bjXnet,0.225,0.325,0.1837765957446808
pytorch+fairseq,v0.9.0,1833,bjXnet,0.1416666666666666,0.2416666666666666,0.1416666666666666
pytorch+fairseq,v0.9.0,1833,bjXnet,0.2,0.30000000000000004,0.2
pytorch+fairseq,v0.9.0,1860,bjXnet,0.1294117647058823,0.22941176470588232,0.11883811375789981
pytorch+fairseq,v0.9.0,1860,bjXnet,0.43333333333333335,0.5333333333333333,0.2719858156028368
pytorch+fairseq,v0.9.0,1866,bjXnet,0.1384615384615384,0.23846153846153842,0.1306612087099891
pytorch+fairseq,v0.9.0,1866,bjXnet,0.1526315789473684,0.25263157894736843,0.1397926366929006
pytorch+fairseq,v0.9.0,1880,bjXnet,0.6,0.7,0.6
pytorch+fairseq,v0.9.0,1880,bjXnet,0.1384615384615384,0.23846153846153842,0.1384615384615384
pytorch+fairseq,v0.9.0,1983,bjXnet,1.0,1.0,0.6042918454935622
pytorch+fairseq,v0.9.0,1983,bjXnet,0.1714285714285714,0.2714285714285714,0.1397628687102371
pytorch+fairseq,v0.9.0,2022,bjXnet,0.2666666666666666,0.3666666666666666,0.24196428571428572
pytorch+fairseq,v0.9.0,2022,bjXnet,0.35,0.45,0.314407001044932
pytorch+fairseq,v0.9.0,2027,bjXnet,0.2428571428571428,0.3428571428571428,0.1902964959568733
pytorch+fairseq,v0.9.0,2027,bjXnet,0.43333333333333335,0.5333333333333333,0.27005649717514124
pytorch+fairseq,v0.9.0,2042,bjXnet,0.11724137931034481,0.21724137931034482,0.11724137931034481
pytorch+fairseq,v0.9.0,2042,bjXnet,0.1188679245283018,0.2188679245283018,0.1188679245283018
pytorch+fairseq,v0.9.0,2079,bjXnet,1.0,1.0,0.47806096951524235
pytorch+fairseq,v0.9.0,2079,bjXnet,1.0,1.0,0.5479409479409479
pytorch+fairseq,v0.9.0,2083,bjXnet,1.0,1.0,0.4195278252914728
pytorch+fairseq,v0.9.0,2083,bjXnet,0.6,0.7,0.3132229314272235
pytorch+fairseq,v0.9.0,2173,bjXnet,0.30000000000000004,0.4,0.30000000000000004
pytorch+fairseq,v0.9.0,2173,bjXnet,0.35,0.45,0.35
pytorch+fairseq,v0.9.0,2355,bjXnet,0.43333333333333335,0.5333333333333333,0.43333333333333335
pytorch+fairseq,v0.9.0,2355,bjXnet,0.43333333333333335,0.5333333333333333,0.43333333333333335
pytorch+fairseq,v0.9.0,2483,bjXnet,0.1212765957446808,0.2212765957446808,0.12329652572044161
pytorch+fairseq,v0.9.0,2483,bjXnet,0.12040816326530611,0.2204081632653061,0.125829081632653
pytorch+fairseq,v0.9.0,2554,bjXnet,0.6,0.7,0.35505050505050506
pytorch+fairseq,v0.9.0,2554,bjXnet,0.225,0.325,0.194758064516129
pytorch+fairseq,v0.9.0,2574,bjXnet,0.43333333333333335,0.5333333333333333,0.3333333333333333
pytorch+fairseq,v0.9.0,2574,bjXnet,0.30000000000000004,0.4,0.325
pytorch+fairseq,v0.9.0,2673,bjXnet,1.0,1.0,0.4792289535798583
pytorch+fairseq,v0.9.0,2673,bjXnet,0.6,0.7,0.6138888888888888
pytorch+fairseq,v0.9.0,2695,bjXnet,0.1208333333333333,0.22083333333333333,0.1208333333333333
pytorch+fairseq,v0.9.0,2695,bjXnet,0.11,0.21000000000000002,0.11
pytorch+fairseq,v0.9.0,2724,bjXnet,1.0,1.0,1.0
pytorch+fairseq,v0.9.0,2724,bjXnet,0.6,0.7,0.6
pytorch+fairseq,v0.9.0,2756,bjXnet,0.43333333333333335,0.5333333333333333,0.43333333333333335
pytorch+fairseq,v0.9.0,2756,bjXnet,0.1036630036630036,0.2036630036630036,0.1036630036630036
pytorch+fairseq,v0.9.0,2761,bjXnet,0.1769230769230769,0.27692307692307694,0.1769230769230769
pytorch+fairseq,v0.9.0,2761,bjXnet,0.1303030303030303,0.23030303030303031,0.1303030303030303
pytorch+ignite,v0.1.1,340,bjXnet,1.0,1.0,1.0
pytorch+ignite,v0.1.1,340,bjXnet,0.35,0.45,0.35
pytorch+ignite,v0.1.1,348,bjXnet,1.0,1.0,0.678236914600551
pytorch+ignite,v0.1.1,348,bjXnet,1.0,1.0,0.6406490335061763
pytorch+ignite,v0.1.2,373,bjXnet,0.43333333333333335,0.5333333333333333,0.43333333333333335
pytorch+ignite,v0.1.2,373,bjXnet,0.1135135135135135,0.2135135135135135,0.1135135135135135
pytorch+ignite,v0.1.2,409,bjXnet,0.2666666666666666,0.3666666666666666,0.3083333333333333
pytorch+ignite,v0.1.2,409,bjXnet,0.1625,0.2625,0.1868055555555555
pytorch+ignite,v0.1.2,411,bjXnet,1.0,1.0,0.9166666666666666
pytorch+ignite,v0.1.2,411,bjXnet,1.0,1.0,0.9125
pytorch+ignite,v0.2.0,499,bjXnet,0.6,0.7,0.46111111111111114
pytorch+ignite,v0.2.0,499,bjXnet,0.2428571428571428,0.3428571428571428,0.2964285714285714
pytorch+ignite,v0.2.0,503,bjXnet,0.1357142857142857,0.2357142857142857,0.1272911051212937
pytorch+ignite,v0.2.0,503,bjXnet,0.225,0.325,0.1748456790123456
pytorch+ignite,v0.2.0,510,bjXnet,1.0,1.0,1.0
pytorch+ignite,v0.2.0,510,bjXnet,1.0,1.0,1.0
pytorch+ignite,v0.2.0,514,bjXnet,0.35,0.45,0.275
pytorch+ignite,v0.2.0,514,bjXnet,0.30000000000000004,0.4,0.3428571428571428
pytorch+ignite,v0.2.0,530,bjXnet,1.0,1.0,0.7700688392067703
pytorch+ignite,v0.2.0,530,bjXnet,1.0,1.0,0.8171318958818957
pytorch+ignite,v0.2.0,541,bjXnet,1.0,1.0,1.0
pytorch+ignite,v0.2.0,541,bjXnet,1.0,1.0,1.0
pytorch+ignite,v0.3.0,1040,bjXnet,1.0,1.0,1.0
pytorch+ignite,v0.3.0,1040,bjXnet,1.0,1.0,0.85
pytorch+ignite,v0.3.0,1071,bjXnet,0.1714285714285714,0.2714285714285714,0.1714285714285714
pytorch+ignite,v0.3.0,1071,bjXnet,0.1068493150684931,0.2068493150684931,0.1068493150684931
pytorch+ignite,v0.3.0,1076,bjXnet,1.0,1.0,0.85
pytorch+ignite,v0.3.0,1076,bjXnet,0.1126582278481012,0.2126582278481012,0.113131835012486
pytorch+ignite,v0.3.0,1087,bjXnet,0.30000000000000004,0.4,0.40485527544351074
pytorch+ignite,v0.3.0,1087,bjXnet,0.1833333333333333,0.2833333333333333,0.207437898072573
pytorch+ignite,v0.3.0,1096,bjXnet,0.132258064516129,0.23225806451612901,0.132258064516129
pytorch+ignite,v0.3.0,1096,bjXnet,1.0,1.0,1.0
pytorch+ignite,v0.3.0,1110,bjXnet,0.35,0.45,0.38243989078587326
pytorch+ignite,v0.3.0,1110,bjXnet,0.6,0.7,0.49699063096522167
pytorch+ignite,v0.3.0,752,bjXnet,0.43333333333333335,0.5333333333333333,0.2660438454754081
pytorch+ignite,v0.3.0,752,bjXnet,1.0,1.0,0.3324905141555893
pytorch+ignite,v0.3.0,782,bjXnet,1.0,1.0,0.7999999999999999
pytorch+ignite,v0.3.0,782,bjXnet,0.43333333333333335,0.5333333333333333,0.4666666666666667
pytorch+ignite,v0.3.0,813,bjXnet,1.0,1.0,1.0
pytorch+ignite,v0.3.0,813,bjXnet,1.0,1.0,1.0
pytorch+ignite,v0.3.0,886,bjXnet,0.2111111111111111,0.3111111111111111,0.2111111111111111
pytorch+ignite,v0.3.0,886,bjXnet,0.19090909090909092,0.2909090909090909,0.19090909090909092
pytorch+ignite,v0.3.0,918,bjXnet,1.0,1.0,1.0
pytorch+ignite,v0.3.0,918,bjXnet,1.0,1.0,1.0
pytorch+ignite,v0.3.0,993,bjXnet,0.43333333333333335,0.5333333333333333,0.43333333333333335
pytorch+ignite,v0.3.0,993,bjXnet,0.1126582278481012,0.2126582278481012,0.1126582278481012
pytorch+ignite,v0.4.0.post1,1198,bjXnet,0.1333333333333333,0.2333333333333333,0.1333333333333333
pytorch+ignite,v0.4.0.post1,1198,bjXnet,0.12325581395348831,0.2232558139534883,0.12325581395348831
pytorch+ignite,v0.4.1,1249,bjXnet,1.0,1.0,1.0
pytorch+ignite,v0.4.1,1249,bjXnet,1.0,1.0,1.0
pytorch+ignite,v0.4.1,1285,bjXnet,0.1833333333333333,0.2833333333333333,0.1833333333333333
pytorch+ignite,v0.4.1,1285,bjXnet,0.11041666666666661,0.2104166666666666,0.11041666666666661
pytorch+ignite,v0.4.2,1408,bjXnet,0.1666666666666666,0.2666666666666666,0.18095238095238092
pytorch+ignite,v0.4.2,1408,bjXnet,0.6,0.7,0.6833333333333332
pytorch+ignite,v0.4.2,1426,bjXnet,0.11315789473684211,0.2131578947368421,0.117567958357432
pytorch+ignite,v0.4.2,1426,bjXnet,0.1384615384615384,0.23846153846153842,0.1537135278514588
pytorch+ignite,v0.4.2,1446,bjXnet,0.43333333333333335,0.5333333333333333,0.3435897435897435
pytorch+ignite,v0.4.2,1446,bjXnet,0.35,0.45,0.325
pytorch+ignite,v0.4.2,1476,bjXnet,1.0,1.0,1.0
pytorch+ignite,v0.4.2,1476,bjXnet,1.0,1.0,0.9333333333333332
pytorch+ignite,v0.4rc.0.post1,1115,bjXnet,1.0,1.0,1.0
pytorch+ignite,v0.4rc.0.post1,1115,bjXnet,0.35,0.45,0.35
pytorch+ignite,v0.4rc.0.post1,1133,bjXnet,1.0,1.0,0.6893939393939393
pytorch+ignite,v0.4rc.0.post1,1133,bjXnet,1.0,1.0,0.6487563569116966
pytorchlightning+pytorch-lightning,0.10.0,3974,bjXnet,0.35,0.45,0.3023809523809523
pytorchlightning+pytorch-lightning,0.10.0,3974,bjXnet,0.2111111111111111,0.3111111111111111,0.1984405458089668
pytorchlightning+pytorch-lightning,0.10.0,3993,bjXnet,0.6,0.7,0.6
pytorchlightning+pytorch-lightning,0.10.0,3993,bjXnet,0.6,0.7,0.6
pytorchlightning+pytorch-lightning,0.10.0,4001,bjXnet,0.15000000000000002,0.25,0.1298780487804878
